,Unnamed: 0,sent_index,word_index,word,region,condition,model_word,surprisal,model,unk,final
975,975,14,7,petitions,np2pl,gram_and_sg_pl_are,petitions,14.380263328552244,google,False,False
976,976,14,8,are,are,gram_and_sg_pl_are,are,2.5256922245025635,google,False,False
977,977,14,10,.,End,gram_and_sg_pl_are,.,11.38245677947998,google,False,False
978,978,14,11,<eos>,End,gram_and_sg_pl_are,<eos>,0.0,google,False,True
979,979,15,0,They,prefix_gram,gram_and_sg_pl_are,They,0.0,google,False,False
980,980,15,1,know,prefix_gram,gram_and_sg_pl_are,know,17.751941680908203,google,False,False
981,981,15,2,that,prefix_gram,gram_and_sg_pl_are,that,6.4652137756347665,google,False,False
982,982,15,3,the,det1,gram_and_sg_pl_are,the,3.7982594966888423,google,False,False
983,983,15,4,investigation,np1sg,gram_and_sg_pl_are,investigation,12.84782600402832,google,False,False
984,984,15,5,and,and,gram_and_sg_pl_are,and,5.0271711349487305,google,False,False
985,985,15,6,the,det2,gram_and_sg_pl_are,the,3.638025283813477,google,False,False
986,986,15,7,studies,np2pl,gram_and_sg_pl_are,studies,11.519350051879885,google,False,False
987,987,15,8,are,are,gram_and_sg_pl_are,are,2.4797594547271733,google,False,False
988,988,15,10,.,End,gram_and_sg_pl_are,.,11.219837188720703,google,False,False
989,989,15,11,<eos>,End,gram_and_sg_pl_are,<eos>,0.0,google,False,True
990,990,16,0,She,prefix_gram,gram_and_sg_pl_are,She,0.0,google,False,False
991,991,16,1,fears,prefix_gram,gram_and_sg_pl_are,fears,21.26354217529297,google,False,False
992,992,16,2,that,prefix_gram,gram_and_sg_pl_are,that,5.940642833709718,google,False,False
993,993,16,3,the,det1,gram_and_sg_pl_are,the,4.1002283096313485,google,False,False
994,994,16,4,driver,np1sg,gram_and_sg_pl_are,driver,11.214849472045898,google,False,False
995,995,16,5,and,and,gram_and_sg_pl_are,and,5.000966548919678,google,False,False
996,996,16,6,the,det2,gram_and_sg_pl_are,the,2.707525491714477,google,False,False
997,997,16,7,passengers,np2pl,gram_and_sg_pl_are,passengers,7.5729308128356925,google,False,False
998,998,16,8,are,are,gram_and_sg_pl_are,are,3.41338849067688,google,False,False
999,999,16,10,.,End,gram_and_sg_pl_are,.,9.980890274047852,google,False,False
1000,1000,16,11,<eos>,End,gram_and_sg_pl_are,<eos>,0.0,google,False,True
1001,1001,17,0,They,prefix_gram,gram_and_sg_pl_are,They,0.0,google,False,False
1002,1002,17,1,fear,prefix_gram,gram_and_sg_pl_are,fear,21.370683670043945,google,False,False
1003,1003,17,2,that,prefix_gram,gram_and_sg_pl_are,that,3.306227684020996,google,False,False
1004,1004,17,3,the,det1,gram_and_sg_pl_are,the,2.8640422821044917,google,False,False
1005,1005,17,4,wall,np1sg,gram_and_sg_pl_are,wall,12.395302772521973,google,False,False
1006,1006,17,5,and,and,gram_and_sg_pl_are,and,5.550952911376953,google,False,False
1007,1007,17,6,the,det2,gram_and_sg_pl_are,the,2.284731149673462,google,False,False
1008,1008,17,7,screens,np2pl,gram_and_sg_pl_are,screens,14.550485610961914,google,False,False
1009,1009,17,8,are,are,gram_and_sg_pl_are,are,4.049391746520996,google,False,False
1010,1010,17,10,.,End,gram_and_sg_pl_are,.,11.117799758911133,google,False,False
1011,1011,17,11,<eos>,End,gram_and_sg_pl_are,<eos>,0.0,google,False,True
1012,1012,18,0,I,prefix_gram,gram_and_sg_pl_are,I,0.0,google,False,False
1013,1013,18,1,fear,prefix_gram,gram_and_sg_pl_are,fear,15.403361320495605,google,False,False
1014,1014,18,2,that,prefix_gram,gram_and_sg_pl_are,that,6.473841190338135,google,False,False
1015,1015,18,3,the,det1,gram_and_sg_pl_are,the,5.698940753936768,google,False,False
1016,1016,18,4,apartment,np1sg,gram_and_sg_pl_are,apartment,15.692708015441895,google,False,False
1017,1017,18,5,and,and,gram_and_sg_pl_are,and,6.887219905853272,google,False,False
1018,1018,18,6,the,det2,gram_and_sg_pl_are,the,3.7608871459960938,google,False,False
1019,1019,18,7,studios,np2pl,gram_and_sg_pl_are,studios,11.746753692626953,google,False,False
1020,1020,18,8,are,are,gram_and_sg_pl_are,are,2.808974027633667,google,False,False
1021,1021,18,10,.,End,gram_and_sg_pl_are,.,9.871183395385742,google,False,False
1022,1022,18,11,<eos>,End,gram_and_sg_pl_are,<eos>,0.0,google,False,True
1023,1023,19,0,I,prefix_gram,gram_and_sg_pl_are,I,0.0,google,False,False
1024,1024,19,1,suspect,prefix_gram,gram_and_sg_pl_are,suspect,16.726423263549805,google,False,False
1025,1025,19,2,that,prefix_gram,gram_and_sg_pl_are,that,4.660494327545166,google,False,False
1026,1026,19,3,the,det1,gram_and_sg_pl_are,the,5.154810905456543,google,False,False
1027,1027,19,4,pedestrian,np1sg,gram_and_sg_pl_are,pedestrian,17.483692169189453,google,False,False
1028,1028,19,5,and,and,gram_and_sg_pl_are,and,6.277888774871826,google,False,False
1029,1029,19,6,the,det2,gram_and_sg_pl_are,the,2.63856840133667,google,False,False
1030,1030,19,7,vehicles,np2pl,gram_and_sg_pl_are,vehicles,12.404326438903807,google,False,False
1031,1031,19,8,are,are,gram_and_sg_pl_are,are,3.5712316036224365,google,False,False
1032,1032,19,10,.,End,gram_and_sg_pl_are,.,9.19381332397461,google,False,False
1033,1033,19,11,<eos>,End,gram_and_sg_pl_are,<eos>,0.0,google,False,True
1034,1034,20,0,We,prefix_gram,gram_and_sg_pl_are,We,0.0,google,False,False
1035,1035,20,1,suspect,prefix_gram,gram_and_sg_pl_are,suspect,25.56239128112793,google,False,False
1036,1036,20,2,that,prefix_gram,gram_and_sg_pl_are,that,4.68194580078125,google,False,False
1037,1037,20,3,the,det1,gram_and_sg_pl_are,the,4.059591770172118,google,False,False
1038,1038,20,4,coach,np1sg,gram_and_sg_pl_are,coach,12.653252601623535,google,False,False
1039,1039,20,5,and,and,gram_and_sg_pl_are,and,3.807408094406128,google,False,False
1040,1040,20,6,the,det2,gram_and_sg_pl_are,the,2.8816189765930176,google,False,False
1041,1041,20,7,athletes,np2pl,gram_and_sg_pl_are,athletes,8.895752906799316,google,False,False
1042,1042,20,8,are,are,gram_and_sg_pl_are,are,2.5376105308532715,google,False,False
1043,1043,20,10,.,End,gram_and_sg_pl_are,.,9.810327529907227,google,False,False
1044,1044,20,11,<eos>,End,gram_and_sg_pl_are,<eos>,0.0,google,False,True
1045,1045,21,0,He,prefix_gram,gram_and_sg_pl_are,He,0.0,google,False,False
1046,1046,21,1,suspects,prefix_gram,gram_and_sg_pl_are,suspects,27.710872650146484,google,False,False
1047,1047,21,2,that,prefix_gram,gram_and_sg_pl_are,that,2.9938809871673584,google,False,False
1048,1048,21,3,the,det1,gram_and_sg_pl_are,the,2.8952507972717285,google,False,False
1049,1049,21,4,episode,np1sg,gram_and_sg_pl_are,episode,14.243586540222168,google,False,False
1050,1050,21,5,and,and,gram_and_sg_pl_are,and,7.140380859375,google,False,False
1051,1051,21,6,the,det2,gram_and_sg_pl_are,the,1.426063060760498,google,False,False
1052,1052,21,7,chapters,np2pl,gram_and_sg_pl_are,chapters,15.463788986206055,google,False,False
1053,1053,21,8,are,are,gram_and_sg_pl_are,are,4.176789283752441,google,False,False
1054,1054,21,10,.,End,gram_and_sg_pl_are,.,10.633744239807127,google,False,False
1055,1055,21,11,<eos>,End,gram_and_sg_pl_are,<eos>,0.0,google,False,True
1056,1056,22,0,You,prefix_gram,gram_and_sg_pl_are,You,0.0,google,False,False
1057,1057,22,1,think,prefix_gram,gram_and_sg_pl_are,think,23.08477020263672,google,False,False
1058,1058,22,2,that,prefix_gram,gram_and_sg_pl_are,that,12.943557739257812,google,False,False
1059,1059,22,3,the,det1,gram_and_sg_pl_are,the,8.574228286743164,google,False,False
1060,1060,22,4,program,np1sg,gram_and_sg_pl_are,program,10.07299518585205,google,False,False
1061,1061,22,5,and,and,gram_and_sg_pl_are,and,7.564190864562987,google,False,False
1062,1062,22,6,the,det2,gram_and_sg_pl_are,the,3.0209865570068364,google,False,False
1063,1063,22,7,mistakes,np2pl,gram_and_sg_pl_are,mistakes,14.252501487731935,google,False,False
1064,1064,22,8,are,are,gram_and_sg_pl_are,are,5.449643611907959,google,False,False
1065,1065,22,10,.,End,gram_and_sg_pl_are,.,10.074981689453123,google,False,False
1066,1066,22,11,<eos>,End,gram_and_sg_pl_are,<eos>,0.0,google,False,True
1067,1067,23,0,He,prefix_gram,gram_and_sg_pl_are,He,0.0,google,False,False
1068,1068,23,1,thinks,prefix_gram,gram_and_sg_pl_are,thinks,19.40603446960449,google,False,False
1069,1069,23,2,that,prefix_gram,gram_and_sg_pl_are,that,7.160780906677246,google,False,False
1070,1070,23,3,the,det1,gram_and_sg_pl_are,the,4.98094367980957,google,False,False
1071,1071,23,4,manager,np1sg,gram_and_sg_pl_are,manager,12.912068367004395,google,False,False
1072,1072,23,5,and,and,gram_and_sg_pl_are,and,4.294680118560791,google,False,False
1073,1073,23,6,the,det2,gram_and_sg_pl_are,the,1.8633941411972048,google,False,False
1074,1074,23,7,executives,np2pl,gram_and_sg_pl_are,executives,9.58802890777588,google,False,False
1075,1075,23,8,are,are,gram_and_sg_pl_are,are,2.5261473655700684,google,False,False
1076,1076,23,10,.,End,gram_and_sg_pl_are,.,9.858777046203613,google,False,False
1077,1077,23,11,<eos>,End,gram_and_sg_pl_are,<eos>,0.0,google,False,True
1078,1078,24,0,They,prefix_gram,gram_and_sg_pl_are,They,0.0,google,False,False
1079,1079,24,1,think,prefix_gram,gram_and_sg_pl_are,think,18.07718276977539,google,False,False
1080,1080,24,2,that,prefix_gram,gram_and_sg_pl_are,that,7.55579137802124,google,False,False
1081,1081,24,3,the,det1,gram_and_sg_pl_are,the,5.0668368339538565,google,False,False
1082,1082,24,4,mayors,np1sg,gram_and_sg_pl_are,mayors,16.055559158325195,google,False,False
1083,1083,24,5,and,and,gram_and_sg_pl_are,and,3.609063863754273,google,False,False
1084,1084,24,6,the,det2,gram_and_sg_pl_are,the,3.114553689956665,google,False,False
1085,1085,24,7,governors,np2pl,gram_and_sg_pl_are,governors,6.393465042114258,google,False,False
1086,1086,24,8,are,are,gram_and_sg_pl_are,are,2.3143136501312256,google,False,False
1087,1087,24,10,.,End,gram_and_sg_pl_are,.,10.197336196899414,google,False,False
1088,1088,24,11,<eos>,End,gram_and_sg_pl_are,<eos>,0.0,google,False,True
1089,1089,25,0,I,prefix_gram,gram_and_sg_pl_are,I,0.0,google,False,False
1090,1090,25,1,said,prefix_gram,gram_and_sg_pl_are,said,11.055339813232422,google,False,False
1091,1091,25,2,that,prefix_gram,gram_and_sg_pl_are,that,7.261046409606934,google,False,False
1092,1092,25,3,the,det1,gram_and_sg_pl_are,the,7.053858280181885,google,False,False
1093,1093,25,4,culture,np1sg,gram_and_sg_pl_are,culture,11.891745567321776,google,False,False
1094,1094,25,5,and,and,gram_and_sg_pl_are,and,5.461156368255615,google,False,False
1095,1095,25,6,the,det2,gram_and_sg_pl_are,the,2.8773653507232666,google,False,False
1096,1096,25,7,traditions,np2pl,gram_and_sg_pl_are,traditions,7.461395740509032,google,False,False
1097,1097,25,8,are,are,gram_and_sg_pl_are,are,4.907707214355469,google,False,False
1098,1098,25,10,.,End,gram_and_sg_pl_are,.,9.80897617340088,google,False,False
1099,1099,25,11,<eos>,End,gram_and_sg_pl_are,<eos>,0.0,google,False,True
1100,1100,26,0,You,prefix_gram,gram_and_sg_pl_are,You,0.0,google,False,False
1101,1101,26,1,said,prefix_gram,gram_and_sg_pl_are,said,27.03939437866211,google,False,False
1102,1102,26,2,that,prefix_gram,gram_and_sg_pl_are,that,6.442731857299805,google,False,False
1103,1103,26,3,the,det1,gram_and_sg_pl_are,the,5.478211402893066,google,False,False
1104,1104,26,4,activity,np1sg,gram_and_sg_pl_are,activity,14.509331703186035,google,False,False
1105,1105,26,5,and,and,gram_and_sg_pl_are,and,6.401769161224365,google,False,False
1106,1106,26,6,the,det2,gram_and_sg_pl_are,the,3.8414578437805176,google,False,False
1107,1107,26,7,exercises,np2pl,gram_and_sg_pl_are,exercises,13.421841621398926,google,False,False
1108,1108,26,8,are,are,gram_and_sg_pl_are,are,2.807264804840088,google,False,False
1109,1109,26,10,.,End,gram_and_sg_pl_are,.,11.537154197692873,google,False,False
1110,1110,26,11,<eos>,End,gram_and_sg_pl_are,<eos>,0.0,google,False,True
1111,1111,27,0,He,prefix_gram,gram_and_sg_pl_are,He,0.0,google,False,False
1112,1112,27,1,said,prefix_gram,gram_and_sg_pl_are,said,15.25827693939209,google,False,False
1113,1113,27,2,that,prefix_gram,gram_and_sg_pl_are,that,3.4557170867919917,google,False,False
1114,1114,27,3,the,det1,gram_and_sg_pl_are,the,4.725659370422363,google,False,False
1115,1115,27,4,argument,np1sg,gram_and_sg_pl_are,argument,12.987503051757812,google,False,False
1116,1116,27,5,and,and,gram_and_sg_pl_are,and,7.536422252655028,google,False,False
1117,1117,27,6,the,det2,gram_and_sg_pl_are,the,1.535488843917847,google,False,False
1118,1118,27,7,controversies,np2pl,gram_and_sg_pl_are,controversies,14.139968872070312,google,False,False
1119,1119,27,8,are,are,gram_and_sg_pl_are,are,4.232637882232666,google,False,False
1120,1120,27,10,.,End,gram_and_sg_pl_are,.,11.003050804138184,google,False,False
1121,1121,27,11,<eos>,End,gram_and_sg_pl_are,<eos>,0.0,google,False,True
1122,1122,28,0,She,prefix_gram,gram_and_sg_pl_are,She,0.0,google,False,False
1123,1123,28,1,said,prefix_gram,gram_and_sg_pl_are,said,17.66719627380371,google,False,False
1124,1124,28,2,that,prefix_gram,gram_and_sg_pl_are,that,6.834253787994385,google,False,False
1125,1125,28,3,the,det1,gram_and_sg_pl_are,the,5.358878612518311,google,False,False
1126,1126,28,4,defect,np1sg,gram_and_sg_pl_are,defect,18.454967498779297,google,False,False
1127,1127,28,5,and,and,gram_and_sg_pl_are,and,6.550933361053468,google,False,False
1128,1128,28,6,the,det2,gram_and_sg_pl_are,the,2.335345268249512,google,False,False
1129,1129,28,7,problems,np2pl,gram_and_sg_pl_are,problems,7.544827938079834,google,False,False
1130,1130,28,8,are,are,gram_and_sg_pl_are,are,6.850467205047607,google,False,False
1131,1131,28,10,.,End,gram_and_sg_pl_are,.,10.41175651550293,google,False,False
1132,1132,28,11,<eos>,End,gram_and_sg_pl_are,<eos>,0.0,google,False,True
1133,1133,29,0,They,prefix_gram,gram_and_sg_pl_are,They,0.0,google,False,False
1134,1134,29,1,said,prefix_gram,gram_and_sg_pl_are,said,17.003555297851562,google,False,False
1135,1135,29,2,that,prefix_gram,gram_and_sg_pl_are,that,5.7350006103515625,google,False,False
1136,1136,29,3,the,det1,gram_and_sg_pl_are,the,4.248949527740479,google,False,False
1137,1137,29,4,assumption,np1sg,gram_and_sg_pl_are,assumption,13.4240140914917,google,False,False
1138,1138,29,5,and,and,gram_and_sg_pl_are,and,7.914250373840332,google,False,False
1139,1139,29,6,the,det2,gram_and_sg_pl_are,the,2.1616573333740234,google,False,False
1140,1140,29,7,hopes,np2pl,gram_and_sg_pl_are,hopes,12.198017120361328,google,False,False
1141,1141,29,8,are,are,gram_and_sg_pl_are,are,6.487252712249756,google,False,False
1142,1142,29,10,.,End,gram_and_sg_pl_are,.,9.444478034973145,google,False,False
1143,1143,29,11,<eos>,End,gram_and_sg_pl_are,<eos>,0.0,google,False,True
1144,1144,30,0,I,prefix_gram,gram_and_sg_pl_are,I,0.0,google,False,False
1145,1145,30,1,reported,prefix_gram,gram_and_sg_pl_are,reported,21.40530014038086,google,False,False
1146,1146,30,2,that,prefix_gram,gram_and_sg_pl_are,that,8.235823631286621,google,False,False
1147,1147,30,3,the,det1,gram_and_sg_pl_are,the,5.809349536895753,google,False,False
1148,1148,30,4,pool,np1sg,gram_and_sg_pl_are,pool,13.774544715881348,google,False,False
1149,1149,30,5,and,and,gram_and_sg_pl_are,and,5.7686824798583975,google,False,False
1150,1150,30,6,the,det2,gram_and_sg_pl_are,the,3.7091557979583736,google,False,False
1151,1151,30,7,parks,np2pl,gram_and_sg_pl_are,parks,15.005577087402346,google,False,False
1152,1152,30,8,are,are,gram_and_sg_pl_are,are,3.3901286125183105,google,False,False
1153,1153,30,10,.,End,gram_and_sg_pl_are,.,10.522049903869627,google,False,False
1154,1154,30,11,<eos>,End,gram_and_sg_pl_are,<eos>,0.0,google,False,True
1155,1155,31,0,You,prefix_gram,gram_and_sg_pl_are,You,0.0,google,False,False
1156,1156,31,1,reported,prefix_gram,gram_and_sg_pl_are,reported,37.2431640625,google,False,False
1157,1157,31,2,that,prefix_gram,gram_and_sg_pl_are,that,6.801966667175293,google,False,False
1158,1158,31,3,the,det1,gram_and_sg_pl_are,the,4.86187219619751,google,False,False
1159,1159,31,4,tire,np1sg,gram_and_sg_pl_are,tire,17.576818466186527,google,False,False
1160,1160,31,5,and,and,gram_and_sg_pl_are,and,7.260627746582031,google,False,False
1161,1161,31,6,the,det2,gram_and_sg_pl_are,the,5.763108730316162,google,False,False
1162,1162,31,7,wheels,np2pl,gram_and_sg_pl_are,wheels,9.028307914733887,google,False,False
1163,1163,31,8,are,are,gram_and_sg_pl_are,are,3.30991268157959,google,False,False
1164,1164,31,10,.,End,gram_and_sg_pl_are,.,10.07837200164795,google,False,False
1165,1165,31,11,<eos>,End,gram_and_sg_pl_are,<eos>,0.0,google,False,True
1166,1166,32,0,He,prefix_gram,gram_and_sg_pl_are,He,0.0,google,False,False
1167,1167,32,1,reported,prefix_gram,gram_and_sg_pl_are,reported,29.154541015625,google,False,False
1168,1168,32,2,that,prefix_gram,gram_and_sg_pl_are,that,3.455005645751953,google,False,False
1169,1169,32,3,the,det1,gram_and_sg_pl_are,the,3.935849666595459,google,False,False
1170,1170,32,4,report,np1sg,gram_and_sg_pl_are,report,10.88432788848877,google,False,False
1171,1171,32,5,and,and,gram_and_sg_pl_are,and,6.231141090393066,google,False,False
1172,1172,32,6,the,det2,gram_and_sg_pl_are,the,2.4031996726989746,google,False,False
1173,1173,32,7,reviews,np2pl,gram_and_sg_pl_are,reviews,10.375155448913574,google,False,False
1174,1174,32,8,are,are,gram_and_sg_pl_are,are,3.7743520736694336,google,False,False
1175,1175,32,10,.,End,gram_and_sg_pl_are,.,10.18342113494873,google,False,False
1176,1176,32,11,<eos>,End,gram_and_sg_pl_are,<eos>,0.0,google,False,True
1177,1177,33,0,She,prefix_gram,gram_and_sg_pl_are,She,0.0,google,False,False
1178,1178,33,1,reported,prefix_gram,gram_and_sg_pl_are,reported,27.71090316772461,google,False,False
1179,1179,33,2,that,prefix_gram,gram_and_sg_pl_are,that,7.358469486236572,google,False,False
1180,1180,33,3,the,det1,gram_and_sg_pl_are,the,5.7952399253845215,google,False,False
1181,1181,33,4,warrant,np1sg,gram_and_sg_pl_are,warrant,18.43475341796875,google,False,False
1182,1182,33,5,and,and,gram_and_sg_pl_are,and,6.064802169799805,google,False,False
1183,1183,33,6,the,det2,gram_and_sg_pl_are,the,2.673988580703736,google,False,False
1184,1184,33,7,verdicts,np2pl,gram_and_sg_pl_are,verdicts,18.132911682128906,google,False,False
1185,1185,33,8,are,are,gram_and_sg_pl_are,are,4.165195941925049,google,False,False
1186,1186,33,10,.,End,gram_and_sg_pl_are,.,10.069793701171877,google,False,False
1187,1187,33,11,<eos>,End,gram_and_sg_pl_are,<eos>,0.0,google,False,True
1188,1188,34,0,They,prefix_gram,gram_and_sg_pl_are,They,0.0,google,False,False
1189,1189,34,1,reported,prefix_gram,gram_and_sg_pl_are,reported,29.04027557373047,google,False,False
1190,1190,34,2,that,prefix_gram,gram_and_sg_pl_are,that,5.948517799377441,google,False,False
1191,1191,34,3,the,det1,gram_and_sg_pl_are,the,4.018358230590819,google,False,False
1192,1192,34,4,meeting,np1sg,gram_and_sg_pl_are,meeting,11.296192169189453,google,False,False
1193,1193,34,5,and,and,gram_and_sg_pl_are,and,6.677928447723389,google,False,False
1194,1194,34,6,the,det2,gram_and_sg_pl_are,the,2.6893079280853267,google,False,False
1195,1195,34,7,conferences,np2pl,gram_and_sg_pl_are,conferences,12.229897499084473,google,False,False
1196,1196,34,8,are,are,gram_and_sg_pl_are,are,6.726893901824951,google,False,False
1197,1197,34,10,.,End,gram_and_sg_pl_are,.,10.207799911499023,google,False,False
1198,1198,34,11,<eos>,End,gram_and_sg_pl_are,<eos>,0.0,google,False,True
1199,1199,35,0,We,prefix_gram,gram_and_sg_pl_are,We,0.0,google,False,False
1200,1200,35,1,reported,prefix_gram,gram_and_sg_pl_are,reported,25.910118103027344,google,False,False
1201,1201,35,2,that,prefix_gram,gram_and_sg_pl_are,that,10.326671600341797,google,False,False
1202,1202,35,3,the,det1,gram_and_sg_pl_are,the,4.712423801422119,google,False,False
1203,1203,35,4,sidewalk,np1sg,gram_and_sg_pl_are,sidewalk,15.607499122619627,google,False,False
1204,1204,35,5,and,and,gram_and_sg_pl_are,and,5.757223129272461,google,False,False
1205,1205,35,6,the,det2,gram_and_sg_pl_are,the,2.6935961246490483,google,False,False
1206,1206,35,7,streets,np2pl,gram_and_sg_pl_are,streets,7.072147846221924,google,False,False
1207,1207,35,8,are,are,gram_and_sg_pl_are,are,3.3877193927764893,google,False,False
1208,1208,35,10,.,End,gram_and_sg_pl_are,.,10.935725212097168,google,False,False
1209,1209,35,11,<eos>,End,gram_and_sg_pl_are,<eos>,0.0,google,False,True
1210,1210,36,0,He,prefix_gram,gram_and_sg_pl_are,He,0.0,google,False,False
1211,1211,36,1,thinks,prefix_gram,gram_and_sg_pl_are,thinks,19.40603446960449,google,False,False
1212,1212,36,2,that,prefix_gram,gram_and_sg_pl_are,that,7.160780906677246,google,False,False
1213,1213,36,3,the,det1,gram_and_sg_pl_are,the,4.98094367980957,google,False,False
1214,1214,36,4,job,np1sg,gram_and_sg_pl_are,job,11.535003662109375,google,False,False
1215,1215,36,5,and,and,gram_and_sg_pl_are,and,6.943302631378174,google,False,False
1216,1216,36,6,the,det2,gram_and_sg_pl_are,the,2.491831064224243,google,False,False
1217,1217,36,7,duties,np2pl,gram_and_sg_pl_are,duties,9.81283473968506,google,False,False
1218,1218,36,8,are,are,gram_and_sg_pl_are,are,5.7269673347473145,google,False,False
1219,1219,36,10,.,End,gram_and_sg_pl_are,.,9.186445236206056,google,False,False
1220,1220,36,11,<eos>,End,gram_and_sg_pl_are,<eos>,0.0,google,False,True
1221,1221,0,0,I,prefix_gram,gram_and_sg_pl_is,I,0.0,google,False,False
1222,1222,0,1,know,prefix_gram,gram_and_sg_pl_is,know,12.607531547546387,google,False,False
1223,1223,0,2,that,prefix_gram,gram_and_sg_pl_is,that,5.950492858886719,google,False,False
1224,1224,0,3,the,det1,gram_and_sg_pl_is,the,7.823681831359862,google,False,False
1225,1225,0,4,bull,np1sg,gram_and_sg_pl_is,bull,14.85285186767578,google,False,False
1226,1226,0,5,and,and,gram_and_sg_pl_is,and,6.763200759887695,google,False,False
1227,1227,0,6,the,det2,gram_and_sg_pl_is,the,1.9984127283096316,google,False,False
1228,1228,0,7,pigs,np2pl,gram_and_sg_pl_is,pigs,11.744308471679688,google,False,False
1229,1229,0,8,is,is,gram_and_sg_pl_is,is,10.416842460632324,google,False,False
1230,1230,0,10,.,End,gram_and_sg_pl_is,.,9.09348964691162,google,False,False
1231,1231,0,11,<eos>,End,gram_and_sg_pl_is,<eos>,0.0,google,False,True
1232,1232,1,0,I,prefix_gram,gram_and_sg_pl_is,I,0.0,google,False,False
1233,1233,1,1,think,prefix_gram,gram_and_sg_pl_is,think,11.646794319152832,google,False,False
1234,1234,1,2,that,prefix_gram,gram_and_sg_pl_is,that,6.744489669799805,google,False,False
1235,1235,1,3,the,det1,gram_and_sg_pl_is,the,9.198349952697754,google,False,False
1236,1236,1,4,door,np1sg,gram_and_sg_pl_is,door,13.19298267364502,google,False,False
1237,1237,1,5,and,and,gram_and_sg_pl_is,and,7.280195236206055,google,False,False
1238,1238,1,6,the,det2,gram_and_sg_pl_is,the,1.4461270570755005,google,False,False
1239,1239,1,7,windows,np2pl,gram_and_sg_pl_is,windows,5.510919094085693,google,False,False
1240,1240,1,8,is,is,gram_and_sg_pl_is,is,7.812675476074219,google,False,False
1241,1241,1,10,.,End,gram_and_sg_pl_is,.,9.755573272705078,google,False,False
1242,1242,1,11,<eos>,End,gram_and_sg_pl_is,<eos>,0.0,google,False,True
1243,1243,2,0,She,prefix_gram,gram_and_sg_pl_is,She,0.0,google,False,False
1244,1244,2,1,believes,prefix_gram,gram_and_sg_pl_is,believes,19.200904846191406,google,False,False
1245,1245,2,2,that,prefix_gram,gram_and_sg_pl_is,that,6.432445526123048,google,False,False
1246,1246,2,3,the,det1,gram_and_sg_pl_is,the,3.727766513824463,google,False,False
1247,1247,2,4,toy,np1sg,gram_and_sg_pl_is,toy,13.826492309570312,google,False,False
1248,1248,2,5,and,and,gram_and_sg_pl_is,and,6.835029125213622,google,False,False
1249,1249,2,6,the,det2,gram_and_sg_pl_is,the,2.4912424087524414,google,False,False
1250,1250,2,7,bottles,np2pl,gram_and_sg_pl_is,bottles,12.874716758728027,google,False,False
1251,1251,2,8,is,is,gram_and_sg_pl_is,is,8.041411399841309,google,False,False
1252,1252,2,10,.,End,gram_and_sg_pl_is,.,9.13272476196289,google,False,False
1253,1253,2,11,<eos>,End,gram_and_sg_pl_is,<eos>,0.0,google,False,True
1254,1254,3,0,He,prefix_gram,gram_and_sg_pl_is,He,0.0,google,False,False
1255,1255,3,1,hopes,prefix_gram,gram_and_sg_pl_is,hopes,23.25483703613281,google,False,False
1256,1256,3,2,that,prefix_gram,gram_and_sg_pl_is,that,2.53749418258667,google,False,False
1257,1257,3,3,the,det1,gram_and_sg_pl_is,the,3.7439279556274414,google,False,False
1258,1258,3,4,headline,np1sg,gram_and_sg_pl_is,headline,14.239245414733887,google,False,False
1259,1259,3,5,and,and,gram_and_sg_pl_is,and,6.380650520324707,google,False,False
1260,1260,3,6,the,det2,gram_and_sg_pl_is,the,2.3907406330108643,google,False,False
1261,1261,3,7,stories,np2pl,gram_and_sg_pl_is,stories,8.498854637145996,google,False,False
1262,1262,3,8,is,is,gram_and_sg_pl_is,is,10.349305152893066,google,False,False
1263,1263,3,10,.,End,gram_and_sg_pl_is,.,9.437328338623047,google,False,False
1264,1264,3,11,<eos>,End,gram_and_sg_pl_is,<eos>,0.0,google,False,True
1265,1265,4,0,We,prefix_gram,gram_and_sg_pl_is,We,0.0,google,False,False
1266,1266,4,1,know,prefix_gram,gram_and_sg_pl_is,know,17.681997299194336,google,False,False
1267,1267,4,2,that,prefix_gram,gram_and_sg_pl_is,that,9.818680763244627,google,False,False
1268,1268,4,3,the,det1,gram_and_sg_pl_is,the,6.100288391113281,google,False,False
1269,1269,4,4,leader,np1sg,gram_and_sg_pl_is,leader,9.731040000915527,google,False,False
1270,1270,4,5,and,and,gram_and_sg_pl_is,and,6.019055843353272,google,False,False
1271,1271,4,6,the,det2,gram_and_sg_pl_is,the,3.2919814586639404,google,False,False
1272,1272,4,7,rivals,np2pl,gram_and_sg_pl_is,rivals,17.136348724365234,google,False,False
1273,1273,4,8,is,is,gram_and_sg_pl_is,is,8.558162689208983,google,False,False
1274,1274,4,10,.,End,gram_and_sg_pl_is,.,8.899868965148926,google,False,False
1275,1275,4,11,<eos>,End,gram_and_sg_pl_is,<eos>,0.0,google,False,True
1276,1276,5,0,You,prefix_gram,gram_and_sg_pl_is,You,0.0,google,False,False
1277,1277,5,1,suspect,prefix_gram,gram_and_sg_pl_is,suspect,28.247112274169922,google,False,False
1278,1278,5,2,that,prefix_gram,gram_and_sg_pl_is,that,2.976425886154175,google,False,False
1279,1279,5,3,the,det1,gram_and_sg_pl_is,the,4.3386592864990225,google,False,False
1280,1280,5,4,physician,np1sg,gram_and_sg_pl_is,physician,15.04361057281494,google,False,False
